1976 09 10    459.997    537.512   1015.188   1031.941      4.882
1976 09 11    454.925    514.726    985.592    997.969      4.394
1976 09 12    439.126    465.927    923.385    944.816      5.486
1976 09 13    434.698    459.688    918.049    951.255      7.734
1976 09 14    434.218    498.409    952.575    978.383      6.303
1976 09 15    469.898    566.140   1058.543   1076.972      7.352
1976 09 16    723.576    816.333   1602.597   1633.271     20.923
1976 09 17    867.463    911.456   1862.074   1898.527     27.915
1976 09 18    769.613    864.811   1694.769   1718.958     21.204
1976 09 19    675.450    792.703   1510.117   1527.055     14.779
1976 09 20    625.548    723.068   1378.663   1393.466     10.114
1976 09 21    608.939    677.740   1310.601   1324.811      7.342
1976 09 22    601.348    629.737   1253.044   1266.772      6.393
1976 09 23    597.887    582.035   1201.293   1214.562      6.218
1976 09 24    594.314    539.416   1154.559   1167.439      6.054
1976 09 25    588.033    502.244   1110.580   1123.089      5.895
1976 09 26    578.615    455.369   1054.069   1067.170      5.820
1976 09 27    567.004    425.316   1012.054   1025.529      5.714
1976 09 28    572.170    482.141   1097.760   1134.641     13.205
1976 09 29    607.567    611.791   1287.005   1345.980     20.981
1976 09 30    616.661    711.831   1376.752   1419.360     15.463
1976 10 01    613.657    785.818   1435.309   1469.218     11.492
1976 10 02    618.871    804.088   1452.296   1481.232      8.815
1976 10 03    606.744    754.811   1388.449   1417.379      7.040
1976 10 04    624.314    775.841   1440.870   1489.198      9.648
1976 10 05    631.896    807.444   1477.640   1523.243      9.839
1976 10 06    610.671    769.367   1407.741   1438.511      7.352
1976 10 07    593.367    722.815   1341.718   1363.289      7.109
1976 10 08    581.264    669.405   1275.465   1293.727      6.918
1976 10 09    572.640    614.503   1211.295   1228.751      6.737
1976 10 10    563.923    542.710   1130.170   1147.041      6.568
1976 10 11    553.637    489.529   1066.166   1082.476      6.404
1976 10 12    542.165    486.522   1052.110   1072.660      6.510
1976 10 13    580.176    615.514   1246.609   1286.896     13.205
1976 10 14    632.898    721.905   1425.487   1474.334     18.325
1976 10 15    621.052    711.978   1382.228   1414.916     13.358
1976 10 16    597.883    675.483   1305.322   1327.459      8.762
1976 10 17    585.939    611.164   1223.925   1242.289      7.363
1976 10 18    575.705    571.500   1173.398   1191.451      7.241
1976 10 19    571.126    552.014   1158.144   1177.552     10.713
1976 10 20    566.149    528.549   1132.511   1151.282     12.436
1976 10 21    558.258    509.018   1099.615   1117.497      9.929
1976 10 22    549.502    497.016   1075.763   1093.154      8.285
1976 10 23    539.837    481.378   1048.464   1065.167      7.612
1976 10 24    528.902    443.745    999.163   1015.340      7.416
1976 10 25    516.868    413.952    956.678    972.352      7.230
1976 10 26    504.335    410.298    939.854    955.063      7.050
1976 10 27    492.392    400.439    917.435    932.189      6.875
1976 10 28    480.962    390.822    895.810    910.506      6.711
1976 10 29    470.039    385.245    878.777    893.401      6.552
1976 10 30    472.744    435.521    941.393    970.895      8.481
1976 10 31    470.993    453.414    960.435    999.030      8.996
1976 11 01    455.952    423.966    907.267    933.207      7.220
1976 11 02    445.945    428.202    899.308    917.772      6.806
1976 11 03    442.402    441.740    911.229    928.702      7.829
1976 11 04    453.915    460.081    940.050    956.692      7.352
1976 11 05    455.338    460.268    940.511    956.411      6.828
1976 11 06    445.788    457.459    928.900    947.016      6.950
